module,type,name,res_id,src,value,comments
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message__notify,Notify followers,Notify followers,
mail,model,"ir.model.fields,help",mail.field_mail_compose_message__notify,Notify followers of the document (mass post only),Notify followers of the document (mass post only),
mail,model,"ir.model.fields,field_description",mail.field_mail_blacklist__message_needaction_counter,Number of Actions,Number of Actions,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__message_needaction_counter,Number of Actions,Number of Actions,
mail,model,"ir.model.fields,field_description",mail.field_mail_thread__message_needaction_counter,Number of Actions,Number of Actions,
mail,model,"ir.model.fields,field_description",mail.field_res_partner__message_needaction_counter,Number of Actions,Number of Actions,
mail,model,"ir.model.fields,field_description",mail.field_res_users__message_needaction_counter,Number of Actions,Number of Actions,
mail,model,"ir.model.fields,help",mail.field_mail_activity_type__delay_count,Number of days/week/month before executing the action. It allows to plan the action deadline.,Number of days/week/month before executing the action. It allows to plan the action deadline.,
mail,model,"ir.model.fields,field_description",mail.field_mail_blacklist__message_has_error_counter,Number of error,Number of error,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__message_has_error_counter,Number of error,Number of error,
mail,model,"ir.model.fields,field_description",mail.field_mail_thread__message_has_error_counter,Number of error,Number of error,
mail,model,"ir.model.fields,field_description",mail.field_res_partner__message_has_error_counter,Number of error,Number of error,
mail,model,"ir.model.fields,field_description",mail.field_res_users__message_has_error_counter,Number of error,Number of error,
mail,model,"ir.model.fields,help",mail.field_mail_blacklist__message_needaction_counter,Number of messages which requires an action,Number of messages which requires an action,
mail,model,"ir.model.fields,help",mail.field_mail_channel__message_needaction_counter,Number of messages which requires an action,Number of messages which requires an action,
mail,model,"ir.model.fields,help",mail.field_mail_thread__message_needaction_counter,Number of messages which requires an action,Number of messages which requires an action,
mail,model,"ir.model.fields,help",mail.field_res_partner__message_needaction_counter,Number of messages which requires an action,Number of messages which requires an action,
mail,model,"ir.model.fields,help",mail.field_res_users__message_needaction_counter,Number of messages which requires an action,Number of messages which requires an action,
mail,model,"ir.model.fields,help",mail.field_mail_blacklist__message_has_error_counter,Number of messages with delivery error,Number of messages with delivery error,
mail,model,"ir.model.fields,help",mail.field_mail_channel__message_has_error_counter,Number of messages with delivery error,Number of messages with delivery error,
mail,model,"ir.model.fields,help",mail.field_mail_thread__message_has_error_counter,Number of messages with delivery error,Number of messages with delivery error,
mail,model,"ir.model.fields,help",mail.field_res_partner__message_has_error_counter,Number of messages with delivery error,Number of messages with delivery error,
mail,model,"ir.model.fields,help",mail.field_res_users__message_has_error_counter,Number of messages with delivery error,Number of messages with delivery error,
mail,model,"ir.model.fields,help",mail.field_mail_blacklist__message_unread_counter,Number of unread messages,Number of unread messages,
mail,model,"ir.model.fields,help",mail.field_mail_channel__message_unread_counter,Number of unread messages,Number of unread messages,
mail,model,"ir.model.fields,help",mail.field_mail_thread__message_unread_counter,Number of unread messages,Number of unread messages,
mail,model,"ir.model.fields,help",mail.field_res_partner__message_unread_counter,Number of unread messages,Number of unread messages,
mail,model,"ir.model.fields,help",mail.field_res_users__message_unread_counter,Number of unread messages,Number of unread messages,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_notification_borders,Odoo,Odoo,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_notification_light,Odoo,Odoo,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_notification_paynow,Odoo,Odoo,
mail,model_terms,"ir.ui.view,arch_db",mail.message_notification_email,Odoo,Odoo,
mail,code,addons/mail/static/src/xml/discuss.xml,158,Offline,Offline,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value__old_value_char,Old Value Char,Old Value Char,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value__old_value_datetime,Old Value DateTime,Old Value DateTime,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value__old_value_float,Old Value Float,Old Value Float,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value__old_value_integer,Old Value Integer,Old Value Integer,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value__old_value_monetary,Old Value Monetary,Old Value Monetary,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value__old_value_text,Old Value Text,Old Value Text,
mail,selection,"ir.model.fields,track_visibility",0,On Change,On Change,
mail,code,addons/mail/static/src/js/tour.js,56,"Once a message has been starred, you can come back and review it at any time here.","Once a message has been starred, you can come back and review it at any time here.",openerp-web
mail,code,addons/mail/static/src/js/followers.js,190,One follower,One follower,openerp-web
mail,code,addons/mail/static/src/xml/discuss.xml,156,Online,Online,openerp-web
mail,code,addons/mail/static/src/xml/discuss.xml,277,Online,Online,openerp-web
mail,code,addons/mail/models/ir_model.py,53,Only custom models can be modified.,Only custom models can be modified.,
mail,selection,"mail.channel.partner,fold_state",0,Open,Open,
mail,code,addons/mail/static/src/xml/thread.xml,409,Open Channel in Discuss to moderate,Open Channel in Discuss to moderate,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_alias_form,Open Document,Open Document,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_alias_form,Open Parent Document,Open Parent Document,
mail,code,addons/mail/static/src/xml/discuss.xml,243,Open chat,Open chat,openerp-web
mail,code,addons/mail/static/src/js/thread_windows/thread_window.js,190,Open document,Open document,openerp-web
mail,code,addons/mail/static/src/js/thread_windows/thread_window.js,192,Open in Discuss,Open in Discuss,openerp-web
mail,model,"ir.model.fields,help",mail.field_mail_alias__alias_force_thread_id,"Optional ID of a thread (record) to which all incoming messages will be attached, even if they did not reply to it. If set, this will disable the creation of new records completely.","Optional ID of a thread (record) to which all incoming messages will be attached, even if they did not reply to it. If set, this will disable the creation of new records completely.",
mail,model,"ir.model.fields,help",mail.field_mail_alias_mixin__alias_force_thread_id,"Optional ID of a thread (record) to which all incoming messages will be attached, even if they did not reply to it. If set, this will disable the creation of new records completely.","Optional ID of a thread (record) to which all incoming messages will be attached, even if they did not reply to it. If set, this will disable the creation of new records completely.",
mail,model,"ir.model.fields,help",mail.field_mail_channel__alias_force_thread_id,"Optional ID of a thread (record) to which all incoming messages will be attached, even if they did not reply to it. If set, this will disable the creation of new records completely.","Optional ID of a thread (record) to which all incoming messages will be attached, even if they did not reply to it. If set, this will disable the creation of new records completely.",
mail,model,"ir.model.fields,help",mail.field_email_template_preview__mail_server_id,"Optional preferred server for outgoing mails. If not set, the highest priority one will be used.","Optional preferred server for outgoing mails. If not set, the highest priority one will be used.",
mail,model,"ir.model.fields,help",mail.field_mail_template__mail_server_id,"Optional preferred server for outgoing mails. If not set, the highest priority one will be used.","Optional preferred server for outgoing mails. If not set, the highest priority one will be used.",
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview__report_template,Optional report to print and attach,Optional report to print and attach,
mail,model,"ir.model.fields,field_description",mail.field_mail_template__report_template,Optional report to print and attach,Optional report to print and attach,
mail,model,"ir.model.fields,help",mail.field_email_template_preview__lang,"Optional translation language (ISO code) to select when sending out an email. If not set, the english version will be used. This should usually be a placeholder expression that provides the appropriate language, e.g. ${object.partner_id.lang}.","Optional translation language (ISO code) to select when sending out an email. If not set, the english version will be used. This should usually be a placeholder expression that provides the appropriate language, e.g. ${object.partner_id.lang}.",
mail,model,"ir.model.fields,help",mail.field_mail_template__lang,"Optional translation language (ISO code) to select when sending out an email. If not set, the english version will be used. This should usually be a placeholder expression that provides the appropriate language, e.g. ${object.partner_id.lang}.","Optional translation language (ISO code) to select when sending out an email. If not set, the english version will be used. This should usually be a placeholder expression that provides the appropriate language, e.g. ${object.partner_id.lang}.",
mail,model,"ir.model.fields,help",mail.field_email_template_preview__null_value,Optional value to use if the target field is empty,Optional value to use if the target field is empty,
mail,model,"ir.model.fields,help",mail.field_mail_template__null_value,Optional value to use if the target field is empty,Optional value to use if the target field is empty,
mail,selection,"mail.activity.type,category",0,Other,Other,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_search,Outgoing,Outgoing,
mail,selection,"mail.mail,state",0,Outgoing,Outgoing,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview__mail_server_id,Outgoing Mail Server,Outgoing Mail Server,
mail,model,"ir.model.fields,field_description",mail.field_mail_template__mail_server_id,Outgoing Mail Server,Outgoing Mail Server,
mail,model,"ir.model,name",mail.model_mail_mail,Outgoing Mails,Outgoing Mails,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message__mail_server_id,Outgoing mail server,Outgoing mail server,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__mail_server_id,Outgoing mail server,Outgoing mail server,
mail,model,"ir.model.fields,field_description",mail.field_mail_message__mail_server_id,Outgoing mail server,Outgoing mail server,
mail,code,addons/mail/static/src/js/views/activity/activity_renderer.js,110,Overdue,Overdue,openerp-web
mail,selection,"mail.activity,state",0,Overdue,Overdue,
mail,selection,"mail.activity.mixin,activity_state",0,Overdue,Overdue,
mail,selection,"res.partner,activity_state",0,Overdue,Overdue,
mail,model_terms,"ir.ui.view,arch_db",mail.email_template_form,Override author's email,Override author's email,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias__alias_user_id,Owner,Owner,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias_mixin__alias_user_id,Owner,Owner,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__alias_user_id,Owner,Owner,
mail,code,addons/mail/static/src/xml/thread.xml,41,PDF file,PDF file,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_mail_message_subtype__parent_id,Parent,Parent,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message__parent_id,Parent Message,Parent Message,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__parent_id,Parent Message,Parent Message,
mail,model,"ir.model.fields,field_description",mail.field_mail_message__parent_id,Parent Message,Parent Message,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias__alias_parent_model_id,Parent Model,Parent Model,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias_mixin__alias_parent_model_id,Parent Model,Parent Model,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__alias_parent_model_id,Parent Model,Parent Model,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias__alias_parent_thread_id,Parent Record Thread ID,Parent Record Thread ID,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias_mixin__alias_parent_thread_id,Parent Record Thread ID,Parent Record Thread ID,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__alias_parent_thread_id,Parent Record Thread ID,Parent Record Thread ID,
mail,model,"ir.model.fields,help",mail.field_mail_alias__alias_parent_model_id,Parent model holding the alias. The model holding the alias reference is not necessarily the model given by alias_model_id (example: project (parent_model) and task (model)),Parent model holding the alias. The model holding the alias reference is not necessarily the model given by alias_model_id (example: project (parent_model) and task (model)),
mail,model,"ir.model.fields,help",mail.field_mail_alias_mixin__alias_parent_model_id,Parent model holding the alias. The model holding the alias reference is not necessarily the model given by alias_model_id (example: project (parent_model) and task (model)),Parent model holding the alias. The model holding the alias reference is not necessarily the model given by alias_model_id (example: project (parent_model) and task (model)),
mail,model,"ir.model.fields,help",mail.field_mail_channel__alias_parent_model_id,Parent model holding the alias. The model holding the alias reference is not necessarily the model given by alias_model_id (example: project (parent_model) and task (model)),Parent model holding the alias. The model holding the alias reference is not necessarily the model given by alias_model_id (example: project (parent_model) and task (model)),
mail,model,"ir.model.fields,help",mail.field_mail_message_subtype__parent_id,"Parent subtype, used for automatic subscription. This field is not correctly named. For example on a project, the parent_id of project subtypes refers to task-related subtypes.","Parent subtype, used for automatic subscription. This field is not correctly named. For example on a project, the parent_id of project subtypes refers to task-related subtypes.",
mail,model,"ir.model.fields,field_description",mail.field_mail_resend_partner__partner_id,Partner,Partner,
mail,code,addons/mail/models/res_partner.py,29,Partner Profile,Partner Profile,
mail,model,"ir.model.fields,field_description",mail.field_mail_resend_message__partner_readonly,Partner Readonly,Partner Readonly,
mail,model,"ir.model,name",mail.model_mail_resend_partner,Partner with additionnal information for mail resend,Partner with additionnal information for mail resend,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message__needaction_partner_ids,Partners with Need Action,Partners with Need Action,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__needaction_partner_ids,Partners with Need Action,Partners with Need Action,
mail,model,"ir.model.fields,field_description",mail.field_mail_message__needaction_partner_ids,Partners with Need Action,Partners with Need Action,
mail,selection,"mail.compose.message,moderation_status",0,Pending Moderation,Pending Moderation,
mail,selection,"mail.message,moderation_status",0,Pending Moderation,Pending Moderation,
mail,code,addons/mail/static/src/xml/thread.xml,406,Pending moderation,Pending moderation,openerp-web
mail,code,addons/mail/static/src/xml/thread.xml,409,Pending moderation,Pending moderation,openerp-web
mail,code,addons/mail/static/src/xml/thread.xml,140,Pending moderation messages appear here.,Pending moderation messages appear here.,openerp-web
mail,model,"ir.model.fields,help",mail.field_mail_channel__moderation_notify,People receive an automatic notification about their message being waiting for moderation.,People receive an automatic notification about their message being waiting for moderation.,
mail,selection,"mail.moderation,status",0,Permanent Ban,Permanent Ban,
mail,model,"ir.model.fields,help",mail.field_email_template_preview__auto_delete,"Permanently delete this email after sending it, to save space","Permanently delete this email after sending it, to save space",
mail,model,"ir.model.fields,help",mail.field_mail_mail__auto_delete,"Permanently delete this email after sending it, to save space","Permanently delete this email after sending it, to save space",
mail,model,"ir.model.fields,help",mail.field_mail_template__auto_delete,"Permanently delete this email after sending it, to save space","Permanently delete this email after sending it, to save space",
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__image,Photo,Photo,
mail,selection,"ir.actions.act_window.view,view_mode",0,Pivot,Pivot,
mail,selection,"ir.ui.view,type",0,Pivot,Pivot,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview__copyvalue,Placeholder Expression,Placeholder Expression,
mail,model,"ir.model.fields,field_description",mail.field_mail_template__copyvalue,Placeholder Expression,Placeholder Expression,
mail,code,addons/mail/static/src/js/views/activity/activity_renderer.js,112,Planned,Planned,openerp-web
mail,selection,"mail.activity,state",0,Planned,Planned,
mail,selection,"mail.activity.mixin,activity_state",0,Planned,Planned,
mail,selection,"res.partner,activity_state",0,Planned,Planned,
mail,code,addons/mail/static/src/xml/activity.xml,6,Planned activities,Planned activities,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.mail_activity_type_view_tree,Planned in,Planned in,
mail,code,addons/mail/static/src/js/composers/chatter_composer.js,124,Please complete customer's informations,Please complete customer's informations,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.mail_bounce_catchall,Please contact us instead using,Please contact us instead using,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_channel_send_guidelines,Please find below the guidelines of the,Please find below the guidelines of the,
mail,code,addons/mail/static/src/xml/thread.xml,548,Please wait,Please wait,openerp-web
mail,code,addons/mail/static/src/js/composers/basic_composer.js,244,"Please, wait while the file is uploading.","Please, wait while the file is uploading.",openerp-web
mail,model,"ir.model.fields,help",mail.field_res_users__notification_type,"Policy on how to handle Chatter notifications:
- Handle by Emails: notifications are sent to your email address
- Handle in Odoo: notifications appear in your Odoo Inbox","Policy on how to handle Chatter notifications:
- Handle by Emails: notifications are sent to your email address
- Handle in Odoo: notifications appear in your Odoo Inbox",
mail,model,"ir.model.fields,help",mail.field_mail_alias__alias_contact,"Policy to post a message on the document using the mailgateway.
- everyone: everyone can post
- partners: only authenticated partners
- followers: only followers of the related document or members of following channels
","Policy to post a message on the document using the mailgateway.
- everyone: everyone can post
- partners: only authenticated partners
- followers: only followers of the related document or members of following channels
",
mail,model,"ir.model.fields,help",mail.field_mail_alias_mixin__alias_contact,"Policy to post a message on the document using the mailgateway.
- everyone: everyone can post
- partners: only authenticated partners
- followers: only followers of the related document or members of following channels
","Policy to post a message on the document using the mailgateway.
- everyone: everyone can post
- partners: only authenticated partners
- followers: only followers of the related document or members of following channels
",
mail,model,"ir.model.fields,help",mail.field_mail_channel__alias_contact,"Policy to post a message on the document using the mailgateway.
- everyone: everyone can post
- partners: only authenticated partners
- followers: only followers of the related document or members of following channels
","Policy to post a message on the document using the mailgateway.
- everyone: everyone can post
- partners: only authenticated partners
- followers: only followers of the related document or members of following channels
",
mail,model,"ir.model.fields,help",mail.field_res_users__alias_contact,"Policy to post a message on the document using the mailgateway.
- everyone: everyone can post
- partners: only authenticated partners
- followers: only followers of the related document or members of following channels
","Policy to post a message on the document using the mailgateway.
- everyone: everyone can post
- partners: only authenticated partners
- followers: only followers of the related document or members of following channels
",
mail,code,addons/mail/static/src/js/tour.js,48,Post your message on the thread,Post your message on the thread,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.mail_notification_borders,Powered by,Powered by,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_notification_light,Powered by,Powered by,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_notification_paynow,Powered by,Powered by,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity_type__previous_type_ids,Preceding Activities,Preceding Activities,
mail,model_terms,"ir.ui.view,arch_db",mail.email_template_form,Preferred reply address,Preferred reply address,
mail,model,"ir.model.fields,help",mail.field_email_template_preview__reply_to,Preferred response address (placeholders may be used here),Preferred response address (placeholders may be used here),
mail,model,"ir.model.fields,help",mail.field_mail_template__reply_to,Preferred response address (placeholders may be used here),Preferred response address (placeholders may be used here),
mail,code,addons/mail/static/src/xml/activity.xml,70,Preview,Preview,openerp-web
mail,code,addons/mail/static/src/xml/discuss.xml,276,Preview,Preview,openerp-web
mail,code,addons/mail/static/src/xml/web_kanban_activity.xml,54,Preview,Preview,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.email_template_form,Preview,Preview,
mail,model_terms,"ir.ui.view,arch_db",mail.email_template_preview_form,Preview of,Preview of,
mail,code,addons/mail/static/src/xml/thread.xml,93,Previous,Previous,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_mail_activity__previous_activity_type_id,Previous Activity Type,Previous Activity Type,
mail,code,addons/mail/static/src/xml/thread.xml,77,Print,Print,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__public,Privacy,Privacy,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_channel_view_form,Privacy,Privacy,
mail,code,addons/mail/static/src/xml/discuss.xml,67,Private Channels,Private Channels,openerp-web
mail,code,addons/mail/static/src/xml/discuss.xml,228,Private Channels,Private Channels,openerp-web
mail,code,addons/mail/static/src/js/discuss.js,1353,Public Channels,Public Channels,openerp-web
mail,model,"ir.model,name",mail.model_publisher_warranty_contract,Publisher Warranty Contract,Publisher Warranty Contract,
mail,model,"ir.actions.server,name",mail.ir_cron_module_update_notification_ir_actions_server,Publisher: Update Notification,Publisher: Update Notification,
mail,model,"ir.cron,cron_name",mail.ir_cron_module_update_notification,Publisher: Update Notification,Publisher: Update Notification,
mail,model,"ir.cron,name",mail.ir_cron_module_update_notification,Publisher: Update Notification,Publisher: Update Notification,
mail,selection,"ir.ui.view,type",0,QWeb,QWeb,
mail,code,addons/mail/wizard/mail_compose_message.py,179,Re:,Re:,
mail,code,addons/mail/static/src/xml/thread.xml,393,Ready,Ready,openerp-web
mail,selection,"mail.notification,email_status",0,Ready to Send,Ready to Send,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_search,Received,Received,
mail,selection,"mail.mail,state",0,Received,Received,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_partner__partner_id,Recipient,Recipient,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_resend_message_view_form,Recipient,Recipient,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview__partner_ids,Recipients,Recipients,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__partner_ids,Recipients,Recipients,
mail,model,"ir.model.fields,field_description",mail.field_mail_message__partner_ids,Recipients,Recipients,
mail,model,"ir.model.fields,field_description",mail.field_mail_resend_message__partner_ids,Recipients,Recipients,
mail,model,"ir.model.fields,field_description",mail.field_mail_wizard_invite__partner_ids,Recipients,Recipients,
mail,model_terms,"ir.ui.view,arch_db",mail.email_compose_message_wizard_form,Recipients,Recipients,
mail,model_terms,"ir.ui.view,arch_db",mail.view_message_form,Recipients,Recipients,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity__recommended_activity_type_id,Recommended Activity Type,Recommended Activity Type,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity_type__next_type_ids,Recommended Next Activities,Recommended Next Activities,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias__alias_force_thread_id,Record Thread ID,Record Thread ID,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias_mixin__alias_force_thread_id,Record Thread ID,Record Thread ID,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__alias_force_thread_id,Record Thread ID,Record Thread ID,
mail,code,addons/mail/models/mail_activity.py,244,Records:,Records:,
mail,code,addons/mail/models/mail_message.py,728,Records:,Records:,
mail,code,addons/mail/models/mail_message.py,899,Records:,Records:,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__references,References,References,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_bounce_catchall,"Regards,","Regards,",
mail,code,addons/mail/static/src/xml/discuss.xml,186,Reject,Reject,openerp-web
mail,code,addons/mail/static/src/xml/discuss.xml,186,Reject selected messages,Reject selected messages,openerp-web
mail,code,addons/mail/static/src/xml/thread.xml,420,Reject |,Reject |,openerp-web
mail,selection,"mail.compose.message,moderation_status",0,Rejected,Rejected,
mail,selection,"mail.message,moderation_status",0,Rejected,Rejected,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity__res_id,Related Document ID,Related Document ID,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message__res_id,Related Document ID,Related Document ID,
mail,model,"ir.model.fields,field_description",mail.field_mail_followers__res_id,Related Document ID,Related Document ID,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__res_id,Related Document ID,Related Document ID,
mail,model,"ir.model.fields,field_description",mail.field_mail_message__res_id,Related Document ID,Related Document ID,
mail,model,"ir.model.fields,field_description",mail.field_mail_wizard_invite__res_id,Related Document ID,Related Document ID,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview__model,Related Document Model,Related Document Model,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity__res_model,Related Document Model,Related Document Model,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message__model,Related Document Model,Related Document Model,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__model,Related Document Model,Related Document Model,
mail,model,"ir.model.fields,field_description",mail.field_mail_message__model,Related Document Model,Related Document Model,
mail,model,"ir.model.fields,field_description",mail.field_mail_template__model,Related Document Model,Related Document Model,
mail,model,"ir.model.fields,field_description",mail.field_mail_wizard_invite__res_model,Related Document Model,Related Document Model,
mail,model,"ir.model.fields,field_description",mail.field_mail_followers__res_model,Related Document Model Name,Related Document Model Name,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_tracking_value_form,Related Message,Related Message,
mail,model,"ir.model.fields,field_description",mail.field_mail_followers__partner_id,Related Partner,Related Partner,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_subtype__relation_field,Relation field,Relation field,
mail,code,addons/mail/static/src/xml/thread.xml,420,Remove message with explanation,Remove message with explanation,openerp-web
mail,code,addons/mail/static/src/xml/thread.xml,422,Remove message without explanation,Remove message without explanation,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.email_template_form,Remove the contextual action to use this template on related documents,Remove the contextual action to use this template on related documents,
mail,code,addons/mail/static/src/xml/followers.xml,53,Remove this follower,Remove this follower,openerp-web
mail,code,addons/mail/static/src/xml/thread.xml,343,Reply,Reply,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_form,Reply,Reply,
mail,model,"ir.model.fields,help",mail.field_mail_compose_message__reply_to,Reply email address. Setting the reply_to bypasses the automatic thread creation.,Reply email address. Setting the reply_to bypasses the automatic thread creation.,
mail,model,"ir.model.fields,help",mail.field_mail_mail__reply_to,Reply email address. Setting the reply_to bypasses the automatic thread creation.,Reply email address. Setting the reply_to bypasses the automatic thread creation.,
mail,model,"ir.model.fields,help",mail.field_mail_message__reply_to,Reply email address. Setting the reply_to bypasses the automatic thread creation.,Reply email address. Setting the reply_to bypasses the automatic thread creation.,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview__reply_to,Reply-To,Reply-To,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message__reply_to,Reply-To,Reply-To,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__reply_to,Reply-To,Reply-To,
mail,model,"ir.model.fields,field_description",mail.field_mail_message__reply_to,Reply-To,Reply-To,
mail,model,"ir.model.fields,field_description",mail.field_mail_template__reply_to,Reply-To,Reply-To,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview__report_name,Report Filename,Report Filename,
mail,model,"ir.model.fields,field_description",mail.field_mail_template__report_name,Report Filename,Report Filename,
mail,model,"ir.actions.act_window,name",mail.mail_resend_message_action,Resend mail,Resend mail,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_resend_message_view_form,Resend to selected,Resend to selected,
mail,model,"ir.model.fields,field_description",mail.field_mail_resend_partner__resend_wizard_id,Resend wizard,Resend wizard,
mail,code,addons/mail/static/src/xml/thread.xml,70,Reset Zoom,Reset Zoom,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_ir_actions_server__activity_user_id,Responsible,Responsible,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity_mixin__activity_user_id,Responsible User,Responsible User,
mail,model,"ir.model.fields,field_description",mail.field_res_partner__activity_user_id,Responsible User,Responsible User,
mail,model,"ir.model.fields,field_description",mail.field_res_users__activity_user_id,Responsible User,Responsible User,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_form,Retry,Retry,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_tree,Retry,Retry,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__body_html,Rich-text Contents,Rich-text Contents,
mail,model,"ir.model.fields,help",mail.field_mail_mail__body_html,Rich-text/HTML message,Rich-text/HTML message,
mail,code,addons/mail/static/src/xml/thread.xml,74,Rotate,Rotate,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.view_email_template_search,SMTP Server,SMTP Server,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview__res_id,Sample Document,Sample Document,
mail,model_terms,"ir.ui.view,arch_db",mail.email_compose_message_wizard_form,Save as a new template,Save as a new template,
mail,model_terms,"ir.ui.view,arch_db",mail.email_compose_message_wizard_form,Save as new template,Save as new template,
mail,code,addons/mail/static/src/js/thread_windows/abstract_thread_window.js,63,Say something,Say something,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.mail_activity_view_form_popup,Schedule,Schedule,
mail,code,addons/mail/static/src/xml/chatter.xml,103,Schedule activity,Schedule activity,openerp-web
mail,code,addons/mail/models/mail_activity.py,406,Schedule an Activity,Schedule an Activity,
mail,code,addons/mail/static/src/xml/web_kanban_activity.xml,82,Schedule an activity,Schedule an activity,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview__scheduled_date,Scheduled Date,Scheduled Date,
mail,model,"ir.model.fields,field_description",mail.field_mail_template__scheduled_date,Scheduled Date,Scheduled Date,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__scheduled_date,Scheduled Send Date,Scheduled Send Date,
mail,model_terms,"ir.ui.view,arch_db",mail.email_template_form,Scheduled Send Date,Scheduled Send Date,
mail,selection,"ir.ui.view,type",0,Search,Search,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_alias_search,Search Alias,Search Alias,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_channel_view_search,Search Groups,Search Groups,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_moderation_view_search,Search Moderation List,Search Moderation List,
mail,code,addons/mail/static/src/xml/discuss.xml,183,Select All,Select All,openerp-web
